Tweet;Created at;User;ID;Reply to;Text;Hashtags;Cyberbullying;Strength;Hate Speech;Topic
8063;11.11.18 15:45;FundingTweets;1,06E+18;NA;Please donate Please share Please between thankyou Please support Texas injustice 7;donate, share, retweet, thankyou, support, Texas;0;0;0;0
6960;12.11.18 12:39;Parry2Shawn;1,06E+18;djw800;ibama! He enhanced and cultured the Racial Divide. He spoke negatively of Police, he encouraged hate gro;OBAMA, RacialDivide, Police;0;0;0;0
8058;11.11.18 15:56;ShomanWright;1,06E+18;NA;Opportunities Inspire Hope! WE MUST Take This Opportunithank you Of A Lifetime! BLM Black Church Sunday Thoughts Hope;BLM, BlackChurch, SundayThoughts, Hope;0;0;0;0
6682;12.11.18 15:47;nomoreabuse2018;1,06E+18;NA;Bullying and Corporate Psychopaths at Work: Clive Boddy at TE haze Univ p. via work;NA;0;0;0;0
7401;12.11.18 05:07;elexusirene;1,06E+18;sparky6vi6;Im surprised she even tweeter when her an was having a fight;NA;0;0;0;0
5969;12.11.18 21:35;nae_k_is_okay;1,06E+18;nae_k_is_okay;Black people get shot for not doing anything wrong and also when they are doing everything right, for being heroes.;NA;0;0;0;0
7301;12.11.18 07:48;yorkiepuddings;1,06E+18;NA;Pls antibullyingweek2018 mondaymotivation C Hs Daily questionaire was Whys there so much bullying in the Wo;antibullyingweek, mondaymotivation, questiontime, bullying;0;0;0;0
7395;12.11.18 05:10;jenna_m_hunter;1,06E+18;MSNBC;Please share this story! Black Lives Matter;BlackLivesMatter;0;0;0;0
6534;12.11.18 17:05;Culture_Slam;1,06E+18;NA;Black lives matter ignores real slavery. zwartepiet kop Kick Out Jerry afrique Al Lives Matter Black Lives Matter;zwartepiet, KOZP, KickOutJerryAfriyie, AlLivesMatter, BlackLivesMatter;0;0;0;0
5535;13.11.18 01:48;CiteShare;1,06E+18;NA;Police Officer Responding to Shooting Near Chicago Kills Securithank you Guard, Authorities Say. A 26-yesr-old black sec;Chicago;0;0;0;0
8045;11.11.18 16:11;HarassNoMore;1,06E+18;NA;When they push you down stand back up, When they call you names walk by as if you cant hear them, When they make;NA;0;0;0;0
7119;12.11.18 10:42;JDSullivan9;1,06E+18;NA;We believe Black Lives Matter, therefore we must dismantle multi-billion dollar abortion industry that preys on the black co;BlackLivesMatter;0;0;0;0
7830;11.11.18 20:10;DorsetMind;1,06E+18;NA;This week is antibullyingweek! Look out for facts about bullying and mental-health this week. bully;antibullyingweek, bullying, mentalhealth, bully;0;0;0;0
6071;12.11.18 20:40;MJASpeakers;1,06E+18;NA;Harnessing Energy, Part I: Everything Exists Inside You with. is exceptional via.;NA;0;0;0;0
8226;11.11.18 11:04;ClaraBe49310743;1,06E+18;DNC;Blacklives Matter TERRORISTS and other pathetic Nazis Biggest anti-a Brawl Yet? Aug 4, portland< d:> Blame t;BlacklivesMatter, TERRORISTS, pathetic, Nazis, Antifa;1;2;1;ECO POL RAC
4944;13.11.18 10:23;ef_sharpe;1,06E+18;NA;a badly-kept american secret: the and amendment is only for white people.` good( black) people with guns d' will be s;NA;0;0;0;0
5510;13.11.18 01:58;JonZilla___;1,06E+18;NA;My niece drew this last week, just in case anyone thought I could n't possibly be any more proud of her. Black Lives Matter;BlackLivesMatter;0;0;0;0
5888;12.11.18 22:05;JoyNThunder;1,06E+18;NA;This is horrible and messed up beyond belief. This is why people kneel for the national anthem. This is why;NA;0;0;0;0
6132;12.11.18 20:10;EnsembleLearn;1,06E+18;NA;` If parents are proactive, it is easier to respond when bullying happens d';bullying;0;0;0;0
7318;12.11.18 07:28;RAnimasun;1,06E+18;NA;@ Connections: What you need to do if your boss is the bully? Nurse-to-nurse bullying is a probablylem, but if the bully is your boss p. w;NA;0;0;0;0
6558;12.11.18 16:52;N8WhiteShark;1,06E+18;NA;That moment when you realize we got rid of black joshi for another green Yoshi.Black Lives Matter taxevasion;BlackLivesMatter, taxevasion;0;0;0;0
4896;13.11.18 11:19;big_paul_61104;1,06E+18;NA;Anti Bullying Week Show RESPECT and inclusion for all. There is no place for bullying in Sport abc1;AntiBullyingWeek, RESPECT, bullying, ABW;0;0;0;0
6309;12.11.18 18:47;CorporatePiggie;1,06E+18;NA;Black Lives Matter BBC News- Outcry after police shoot African-American securithank you guard hero';BlackLivesMatter;0;0;0;0
5066;13.11.18 08:19;martiburgess;1,06E+18;sallycordwell;Wow, that story has crushed my spirit this morning. So sad- you have to tell your kids- this is t;NA;0;0;0;0
7608;12.11.18 00:41;Roxann_Minerals;1,06E+18;NA;US Senators Take from CORE CIVIC private prisons;NA;0;0;0;0
5701;13.11.18 00:01;juliaclarktor;1,06E+18;shaunking;This is heartbreaking freezedontshoot Black Lives Matter thank outlive;freezedontshoot, BlackLivesMatter, tytlive;0;0;0;0
7837;11.11.18 20:06;jrai_jrai;1,06E+18;NA;bullying: Workplacebullying impacts on family life. and the pressure it can put on relationships can make family life e;Workplacebullying;0;0;0;0
6251;12.11.18 19:12;Nabila__ou;1,06E+18;NA;neverforget that the Irish, Muslims, Hindus, Sikhs fought for us. Take back the poppy from the rightwing groups. Ev;neverforget, poppy, rightwing;0;0;0;0
6796;12.11.18 14:23;askus1930;1,06E+18;NA;Building Your Breastfeeding Support Network- Black Twitter Black Lives Matter;BlackTwitter, BlackLivesMatter;0;0;0;0
7838;11.11.18 20:05;JoannaMMeyer;1,06E+18;thejournalista;Police officers in the US need sensitivithank you training and to be told they do not have permission to s;NA;0;0;0;0
6396;12.11.18 18:01;MindFractures;1,06E+18;NA;Lets do all we can to stop bullying its not ok to do any of this to anyone people dont realize the damage that;bullying;0;0;0;0
4719;13.11.18 13:30;Politicscanadia;1,06E+18;NA;TO Adam Vaughan: pinecoveviii: Black Lives Matter;BlackLivesMatter;0;0;0;0
4775;13.11.18 13:01;hpcounselling;1,06E+18;NA;Bullying is a major probablylem for Canadian children and their parents. prevent is a network of researchers and organic steps<:/> /t.co/K5o51PF9;NA;0;0;0;0
7795;11.11.18 20:52;DeborahParr;1,06E+18;NA;Australian Colleges removed trainees from major Sydney hospitals for bullying culture. Exec was n't fix;bullying;0;0;0;0
7567;12.11.18 01:17;Roxann_Minerals;1,06E+18;NA;SHAME on Who Voted not on NET NEUTRALITY;NA;0;0;0;0
4375;13.11.18 16:10;olderbrother21;1,06E+18;NA;Disheartened by the murder of securithank you officer jewel Roberson. American police have to rectify their institutional rac;NA;0;0;0;0
6133;12.11.18 20:07;BweeksB;1,06E+18;JamilSmith;Black Lives Matter- or should. This America;BlackLivesMatter, ThisIsAmerica;0;0;0;0
4609;13.11.18 14:36;Natatatalicious;1,06E+18;NA;I wonder what the white people will have to say about the systematic killing of another African American brotherther Je;NA;0;0;0;0
6872;12.11.18 13:36;mmaabel;1,06E+18;NA;"Its Anti Bullying Week bullying can happen absolutely anywhere, both online& amp; in person, but it is NEVER okay!!! Here at or w";AntiBullyingWeek;0;0;0;0
7159;12.11.18 10:06;TheLifeofOBlog;1,06E+18;NA;It is Anti Bullying Week and I want to know what you guys are doing to help! I want to raise awareness and get voice;AntiBullyingWeek;0;0;0;0
5947;12.11.18 21:40;stopnfrisktally;1,06E+18;NA;police kill Black securithank you guard who stopped shooter in a bar after mistaking the good Blackman him for criminal Policebru;police, Black, shooter, Blackman;0;0;0;0
4143;13.11.18 17:41;plandigitaluk;1,06E+18;NA;This week Ive spoken to and about bullying in workplace- dont turn a blind eye to it! Anti;bullying;0;0;0;0
6363;12.11.18 18:16;laportejess;1,06E+18;NA;This is why the blacklivesmatter movement is radical. because in 2018 we still fail to recognize black people as;blacklivesmatter, black;0;0;0;0
7968;11.11.18 17:33;Chaos2Cured;1,06E+18;NA;And important picture that we see often ignored or under appreciate Bullying has long term effects our physical;Bullying;0;0;0;0
4495;13.11.18 15:28;Mulifanua;1,06E+18;NA;And, Trump and white racists wonder why NFL players kneel during our national anthem p. Black Lives Matter Securithank you;BlackLivesMatter;0;0;0;0
6228;12.11.18 19:21;LiLDELain;1,06E+18;NA;r/ there would be SWARMS OF COPS HERE, d' said mani Henry of Equalithank you for flatfish.` But when it is a BLACK PERSON who is A;NA;0;0;0;0
6643;12.11.18 16:08;hanjangho76;1,06E+18;NA;Never Again will we vote Republican. Black Lives Matter;NeverAgain, BlackLivesMatter;0;0;0;0
7183;12.11.18 09:44;hayes_meister;1,06E+18;V_of_Europe;Much like the rape of our women and children, there is absolutely NO place for anti-semitism in modern Europe. Ban Islam;BanIslam;1;3;1;REL
4893;13.11.18 11:22;SamusAran2020;1,06E+18;SamusAran2020;World Kindness Day World Kindness Day2018{ Bullying Bullies Bullied Bully} Help out a victim of bullying.;WorldKindnessDay, WorldKindnessDay, Bullying, Bullies, Bullied, Bully;0;0;0;0
7368;12.11.18 06:08;the1president;1,06E+18;Max33Verstappen;Acting like you are a tough guy? Pushing The truth is you are daddy boy, spoilt an;NA;1;1;0;CHA
7732;11.11.18 21:44;Darleanie;1,06E+18;NA;Poor how did you hold it together this season with having such an whole bosun! what do n't;NA;1;2;0;SPO
8296;11.11.18 08:50;MJASpeakers;1,06E+18;NA;` Hold Your Purpose d' with lefthand you Williams- the first left-handed showman in Harlem globetrotters history- is ideal f;NA;0;0;0;0
8289;11.11.18 08:59;VienneseStrudel;1,06E+18;NA;Can you imagine how different things would be if the police responded in this way to a Black Lives Matter march?;BlackLivesMatter;0;0;0;0
6807;12.11.18 14:13;haandleonit;1,06E+18;NA;bullying: pksafethank you: Thanks for the posters bullying they look great, just about to put everything up We;NA;0;0;0;0
7902;11.11.18 18:45;janetedgette;1,06E+18;NA;Read more in my book,` The Last Boys Picked| Helping Boys Who Dont Play Sports Survive Bullies and Boyhood d';NA;0;0;0;0
8078;11.11.18 15:25;EVERFI;1,06E+18;NA;"As we recognize the service& amp; sacrifice of the brave men and women of the United States Military on Veterans Day, w";VeteransDay;0;0;0;0
5885;12.11.18 22:06;M_YousafAhmad;1,06E+18;NA;Vox pop: is bullying a significant issue in UK pharmacy? This is antibullyingweek so every day this week we will be p;antibullyingweek;0;0;0;0
8885;10.11.18 18:36;Aviaswan;1,06E+18;NA;Can You Define What Bullying Is? saturdayblog newblogpost Saturdaythoughts blogshare;saturdayblog, newblogpost, Saturdaythoughts, blogshare;0;0;0;0
5760;12.11.18 23:29;dontburntheday;1,06E+18;NA;This young man went above and beyond to protect others and he was murdered for it. blacklivesmatter;blacklivesmatter;0;0;0;0
7430;12.11.18 04:12;NCManoukian;1,06E+18;NA;Ban Islam Ban Sharia Law this puke is lying, Taqiyya in the Hadith, because his religion of peace has slaughtered 27;BanIslam, BanShariaLaw;1;3;1;REL
7158;12.11.18 10:07;acasorguk;1,06E+18;NA;For Anti Bullying Week check out our 10 ways to prevent work place bullying( 1 of 5).;AntiBullyingWeek, bullying;0;0;0;0
5188;13.11.18 06:19;CaliLiliIndies;1,06E+18;NA;` History wo n't silence HE story Election Train` Music Video Democracy Women Girl Girl Crew LG;History, HERstory, MusicVideo, Democracy, Women, Girl, GirlCrew;0;0;0;0
4720;13.11.18 13:30;NgateCouncil;1,06E+18;ABAonline;asked 1e000 young people about their experiences of bullying. Their poll revealed some concerning result;bullying;0;0;0;0
7763;11.11.18 21:15;Atticus0812;1,06E+18;NA;Important picture in To Medicine with Love: We will not ever be able to eradicate work place bullying in Medicine unless we;NA;0;0;0;0
4520;13.11.18 15:17;CAddyMcGee;1,06E+18;NA;A Black Securithank you Guard Caught a Shooting Suspect. Police Arrivedand Killed the Guard. Black Lives Matter;BlackLivesMatter;0;0;0;0
5633;13.11.18 00:45;SRSGVAC;1,06E+18;NA;One key recommendation of the recent UN Secretary-General is Report protecting Children from Bullying' is to prove;UN;0;0;0;0
5835;12.11.18 22:43;SikhYourMind;1,06E+18;NA;Food for thought Bullying someone is not okay and can not be justified! sikhyourmind bullying stopbullying;sikhyourmind, bullying, stopbullying;0;0;0;0
8861;10.11.18 19:04;AureliusCesar9;1,06E+18;rcmpgrcpolice;I needed to call the police on a police officer stoppolicebrutalithank you Black Lives Matter;stoppolicebrutality, BlackLivesMatter;0;0;0;0
7226;12.11.18 09:02;DrUmeshPrabhu;1,06E+18;WB_UK;NA;NA;0;0;0;0
6832;12.11.18 14:02;EdGameTec;1,06E+18;NA;Almost half of young people said they had been bullied face-to-face in the last six months ant;NA;0;0;0;0
6439;12.11.18 17:44;frostedej;1,06E+18;NA;I am Elijah Joy Frost, feminist, a trans man, unromantic, homosexual. I stand with Black Lives Matter, and all people of all;BlackLivesMatter;0;0;0;0
5781;12.11.18 23:12;neamhspleach;1,06E+18;shaunking;jewel Roberson( 26) was a securithank you guard. He overpowered a gunman at a bar. When police ari;NA;0;0;0;0
4745;13.11.18 13:13;ussporthistory;1,06E+18;NA;Happy Buck O Neil Day! Base Ball Black Lives Matter twitterstorians;BaseBall, BlackLivesMatter, twitterstorians;0;0;0;0
6164;12.11.18 19:54;cxndycxne;1,06E+18;NA;***OFFICER MURDERS MAN BECAUSE HE WAS DOING HIS JOB WHILE BLACK shaking my head Black Lives Matter;BlackLivesMatter;0;0;0;0
7070;12.11.18 11:20;tmaloi17;1,06E+18;realDonaldTrump;perhaps you should look in your own backyard before you look in others. Or even better, accept r;NA;0;0;0;0
6529;12.11.18 17:07;HillcrestChildr;1,06E+18;NA;"The 12th-16th November marks Anti Bullying Week, centred on the theme of Choose Respect& amp; organised by";AntiBullyingWeek;0;0;0;0
8835;10.11.18 19:28;roscounselling;1,06E+18;NA;Now could be a good time to do this forgiveness self-respect self-care liveandlearn guilt blame;forgiveness, selfrespect, selfcare, liveandlearn, guilt, blame;0;0;0;0
7870;11.11.18 19:10;courtneyjahenry;1,06E+18;NA;Woo HOO! Always exciting when hot-off-the-press books arrive in the mail!! Updated version of AFTER GANDHI( ages 109),;NA;0;0;0;0
7221;12.11.18 09:10;HelenDoron;1,06E+18;NA;Anti Bullying Week Visit for posts on bullying for teens learning English.;AntiBullyingWeek, bullying, English;0;0;0;0
8171;11.11.18 12:57;CervChampagne;1,06E+18;NA;"Wait, that is my bowl Yo! Pack is Ducati,& amp; his brotherther Bart. Pack, good dogs Yo! puppies americanpitbull pit";puppies, americanpitbull, pit;0;0;0;0
5151;13.11.18 07:05;clooker64;1,06E+18;NA;When will this stop blacklivesmatter;blacklivesmatter;0;0;0;0
8385;11.11.18 06:16;gigli_testoni;1,06E+18;NA;"A reminder. Support our because& gt;& gt; blacklegacy blacklegacybrand black blackpeople blackly";blacklegacy, blacklegacybrand, black, blackpeople;0;0;0;0
5286;13.11.18 04:56;talkallaboutit;1,06E+18;NA;It truly is ENOUGH p. Black people should be shot every single time the police is involved. Enough Enough;EnoughIsEnough;0;0;0;0
6511;12.11.18 17:12;1Whistleblowers;1,06E+18;NA;Monday Motivation Coworkers from Hell Higher Ed bullying disabilities education HR highereducation universities;MondayMotivation, HigherEd, bullying, disabilities, education, HR, highereducation, universities;0;0;0;0
5962;12.11.18 21:38;SqueakBaxter;1,06E+18;NA;FUCK!!!! Enough Enough StopKKK Cops Retrain Police Black Lives Matter;EnoughIsEnough, StopKKKCops, RetrainPolice, BlackLivesMatter;0;0;0;0
8297;11.11.18 08:45;Why_We_Do_That;1,06E+18;NA;Book- Farming While Black: Soul Fire Farms Practical Guide to Liberation on the Land HT;NA;0;0;0;0
6102;12.11.18 20:25;HarassNoMore;1,06E+18;NA;"Workplace bullying in healthcare is not only unprofessional, it puts patient care& amp; safethank you at risk. Do Harm";Workplace, bullying, healthcare, DoNoHarm;0;0;0;0
7630;11.11.18 23:58;commentoniowa;1,06E+18;tupelopress;Do not forget. Vote in groups.;NA;0;0;0;0
5668;13.11.18 00:22;SNRTG;1,06E+18;NA;madhuntcom:` Nottawasaga OPP investigating bullying allegations that led to death in allison d' Bullying;Bullying;0;0;0;0
4176;13.11.18 17:28;TheLearningLabs;1,06E+18;NA;Bullying can result in adverse, long-term probablylems with mental-health and places its victims at risk of injury, subsea;Bullying, mentalhealth;0;0;0;0
4506;13.11.18 15:22;WilsontripleA;1,06E+18;NA;African American History Monument blacklivesmatter africanamericanart africanamericanhistory South Carolina St;blacklivesmatter, africanamericanart, africanamericanhistory;0;0;0;0
4517;13.11.18 15:20;MJASpeakers;1,06E+18;NA;Harnessing Energy, Part II: You Are Built to Change with. via.;NA;0;0;0;0
5661;13.11.18 00:27;MissionaryBLMM;1,06E+18;MissionaryBLMM;"I AM CONSERVATIVE& amp; democrats freefall IS GODS WAY!! YOU CHOOSE~BUT CHOOSE WISELY! All Lives Matter";AllLivesMatter;0;0;0;0
7892;11.11.18 18:52;marrh11;1,06E+18;NA;Most authoritative bio by Ibn Ishaq on Islam is prophet makes clear that he beheaded 6000900 Jews( p.46) what a perfect e;NA;0;0;0;0
8060;11.11.18 15:50;PeterMerlinCane;1,06E+18;NA;HE BROUGHT GENOCIDE AND SLAVERY 890007000 alone died in Hispaniola while he was governor: 99% of the population. B;NA;0;0;0;0
6298;12.11.18 18:53;TheLivesThatMtr;1,06E+18;NA;Say their name. Peter Gaines, 201650312 Black Lives Matter.;BlackLivesMatter;0;0;0;0
7844;11.11.18 19:54;sheenamwhite;1,06E+18;NA;Strong, united families, together can help bring the` Bullying Societhank you d' to an end!!! Story about a Teacher bully;Bullying;0;0;0;0
6593;12.11.18 16:35;judyms12;1,06E+18;NA;When people say` All lives matter d' no they do n't. Not in a Country where POC are killed because of the color of the;NA;0;0;0;0
5387;13.11.18 03:18;michaelilnicki;1,06E+18;nytimes;This is despictureable. This absolutely had everything to do with race. No way corrupt inept Chicago PD would;NA;0;0;0;0
8317;11.11.18 08:15;afr0rican;1,06E+18;NA;12 warehouse Men Who Won Their Races All Over The U.S. In The 2018 mid-term Elections Black History bcu;BlackHistory, HBCU;0;0;0;0
7194;12.11.18 09:30;caring_mobile;1,06E+18;NA;How to Deal with an Emotional Bully? The same advice that works in the schoolyard also works with adults: p. p.;NA;0;0;0;0
